mean_wait,max_wait,p95_wait,mean_turnaround,mean_bounded_slowdown,throughput,fairness_gini,gpu_util,preemptions,pred_wait_mae,run,scheduler
25.572727272727274,193.0,122.0,38.81818181818182,3.566278684531217,0.36666666666666664,0.7917558090682868,0.7073958333333333,0,30.39977074721174,14,NN
28.245454545454546,66.0,58.55,41.49090909090909,3.586419371001766,0.36666666666666664,0.42960763086286097,0.7073958333333333,0,,14,BACKFILL
30.59090909090909,69.0,59.099999999999994,43.836363636363636,3.7260137154648842,0.36666666666666664,0.34711603404025393,0.7073958333333333,0,,14,BACKFILL_EST
33.07272727272727,65.0,55.55,46.31818181818182,3.9169332298170594,0.36666666666666664,0.28872507371682743,0.7073958333333333,0,,14,CONS_BF
29.572727272727274,70.0,60.55,42.81818181818182,3.701824612904686,0.36666666666666664,0.42432160523153456,0.7073958333333333,0,12.19361654828218,14,PROACTIVE_BF
19.572727272727274,172.0,129.75,32.81818181818182,2.0441061164653904,0.36666666666666664,0.8106278765359118,0.7264583333333333,40,,14,SRPT
14.090909090909092,41.0,35.55,26.236363636363638,2.4016197122997713,0.36666666666666664,0.46430498533724335,0.6066666666666667,0,,15,FIFO
22.4,39.0,37.0,34.54545454545455,3.1418376174596268,0.36666666666666664,0.26706759149940973,0.6066666666666667,0,,15,FIFO_STRICT
9.172727272727272,154.0,52.749999999999986,21.318181818181817,1.5856005068906138,0.36666666666666664,0.8127128570141454,0.6066666666666667,0,,15,SJF
10.4,158.0,44.949999999999974,22.545454545454547,1.7758850428506354,0.36666666666666664,0.8015416401780039,0.6066666666666667,0,,15,SJF_EST
12.027272727272727,155.0,72.19999999999999,24.172727272727272,2.0097390354743294,0.36666666666666664,0.8026180169037311,0.6066666666666667,0,,15,PRIORITY
13.154545454545454,51.0,35.0,25.3,2.137184867427972,0.36666666666666664,0.4921970220518942,0.6066666666666667,0,,15,HRRN
11.218181818181819,149.0,67.19999999999999,23.363636363636363,2.0337310522295042,0.36666666666666664,0.8510682186533078,0.6066666666666667,0,,15,SMALLEST
11.272727272727273,149.0,67.19999999999999,23.418181818181818,2.036148407601405,0.36666666666666664,0.8488563049853373,0.6066666666666667,0,14.093220618333328,15,PROACTIVE
11.218181818181819,149.0,67.19999999999999,23.363636363636363,2.0337310522295042,0.36666666666666664,0.8510682186533078,0.6066666666666667,0,14.163973389010994,15,NN
16.327272727272728,37.0,33.0,28.472727272727273,2.588232847811725,0.36666666666666664,0.36448673820611466,0.6066666666666667,0,,15,BACKFILL
16.6,39.0,36.0,28.745454545454546,2.6287038771185975,0.36666666666666664,0.40235985263367513,0.6066666666666667,0,,15,BACKFILL_EST
18.59090909090909,35.0,33.0,30.736363636363638,2.777086227794784,0.36666666666666664,0.28668148477439426,0.6066666666666667,0,,15,CONS_BF
17.081818181818182,39.0,36.55,29.227272727272727,2.6983875013015886,0.36666666666666664,0.4079491025206831,0.6066666666666667,0,6.964782189984213,15,PROACTIVE_BF
10.245454545454546,156.0,55.749999999999986,22.39090909090909,1.56335249928481,0.36666666666666664,0.8615390820359765,0.6234375,37,,15,SRPT
20.745454545454546,66.0,59.55,33.527272727272724,2.848766118212712,0.36666666666666664,0.546083977372321,0.6785416666666667,0,,16,FIFO
34.90909090909091,65.0,62.55,47.69090909090909,4.295337582211703,0.36666666666666664,0.3318560606060606,0.6785416666666667,0,,16,FIFO_STRICT
15.936363636363636,156.0,88.84999999999998,28.71818181818182,1.9923130110890457,0.36666666666666664,0.7813047762277653,0.6785416666666667,0,,16,SJF
17.845454545454544,148.0,107.14999999999996,30.62727272727273,2.225982226720335,0.36666666666666664,0.7801092946788311,0.6785416666666667,0,,16,SJF_EST
20.78181818181818,131.0,97.94999999999997,33.56363636363636,2.887655104574258,0.36666666666666664,0.7205678835600096,0.6785416666666667,0,,16,PRIORITY
19.1,90.0,61.55,31.881818181818183,2.5176146673244197,0.36666666666666664,0.5697762970014278,0.6785416666666667,0,,16,HRRN
19.918181818181818,130.0,95.0,32.7,2.733512764950282,0.36666666666666664,0.7740550184639641,0.6785416666666667,0,,16,SMALLEST
19.763636363636362,115.0,95.19999999999999,32.54545454545455,2.7193014058993508,0.36666666666666664,0.7660282679601907,0.6785416666666667,0,19.867310564016755,16,PROACTIVE
19.918181818181818,130.0,95.0,32.7,2.733512764950282,0.36666666666666664,0.7740550184639641,0.6785416666666667,0,20.334450193672186,16,NN
23.172727272727272,57.0,55.0,35.95454545454545,3.1174825182635484,0.36666666666666664,0.4665394628909733,0.6785416666666667,0,,16,BACKFILL
23.145454545454545,62.0,59.099999999999994,35.92727272727273,3.117236734869721,0.36666666666666664,0.4969149467971149,0.6785416666666667,0,,16,BACKFILL_EST
27.5,56.0,55.0,40.28181818181818,3.4553221865697243,0.36666666666666664,0.37575657400450796,0.6785416666666667,0,,16,CONS_BF
23.7,63.0,61.0,36.481818181818184,3.196288361933591,0.36666666666666664,0.5117236809987098,0.6785416666666667,0,10.227123914997685,16,PROACTIVE_BF
18.354545454545455,169.0,123.55,31.136363636363637,2.000191965327414,0.36666666666666664,0.8167544689090009,0.6960416666666667,44,,16,SRPT
22.2,66.0,55.099999999999994,35.11818181818182,3.0764530901362455,0.36666666666666664,0.4804109895018986,0.6689583333333333,0,,17,FIFO
33.872727272727275,73.0,66.0,46.79090909090909,4.151637038962539,0.36666666666666664,0.34328307226857957,0.6689583333333333,0,,17,FIFO_STRICT
15.190909090909091,194.0,95.59999999999997,28.10909090909091,1.8891337063037033,0.36666666666666664,0.8196996898971765,0.6689583333333333,0,,17,SJF
16.172727272727272,125.0,88.34999999999995,29.09090909090909,2.0801281009386834,0.36666666666666664,0.7767847105115233,0.6689583333333333,0,,17,SJF_EST
19.490909090909092,158.0,86.04999999999997,32.40909090909091,2.705963652126402,0.36666666666666664,0.7261533242876527,0.6689583333333333,0,,17,PRIORITY
18.79090909090909,80.0,58.55,31.70909090909091,2.4952770971093514,0.36666666666666664,0.5553810968905308,0.6689583333333333,0,,17,HRRN
19.89090909090909,156.0,135.55,32.80909090909091,2.960222864276481,0.36666666666666664,0.7959448230014958,0.6689583333333333,0,,17,SMALLEST
19.818181818181817,144.0,127.1,32.736363636363635,2.9407534043887127,0.36666666666666664,0.7888323603002502,0.6689583333333333,0,21.556655198826707,17,PROACTIVE
19.89090909090909,156.0,135.55,32.80909090909091,2.960222864276481,0.36666666666666664,0.7959448230014958,0.6689583333333333,0,21.91537756052265,17,NN
24.21818181818182,66.0,54.099999999999994,37.13636363636363,3.2809407237147883,0.36666666666666664,0.44001501501501505,0.6689583333333333,0,,17,BACKFILL
23.490909090909092,67.0,55.55,36.40909090909091,3.178702573382773,0.36666666666666664,0.4817196735153391,0.6689583333333333,0,,17,BACKFILL_EST
27.381818181818183,62.0,55.099999999999994,40.3,3.460873048637261,0.36666666666666664,0.36920801641917184,0.6689583333333333,0,,17,CONS_BF
24.818181818181817,67.0,54.64999999999999,37.736363636363635,3.3833851592242383,0.36666666666666664,0.4443889443889444,0.6689583333333333,0,10.94643049270592,17,PROACTIVE_BF
16.881818181818183,186.0,99.34999999999995,29.8,1.9252926485279431,0.36666666666666664,0.8119107064179761,0.686875,44,,17,SRPT
12.690909090909091,47.0,39.55,25.12727272727273,2.1362406840196737,0.36666666666666664,0.5671008075019537,0.5927083333333333,0,,18,FIFO
21.4,55.0,50.0,33.836363636363636,3.0068460849670395,0.36666666666666664,0.38193403877346105,0.5927083333333333,0,,18,FIFO_STRICT
10.181818181818182,130.0,55.49999999999997,22.618181818181817,1.7015393209067569,0.36666666666666664,0.7906331168831169,0.5927083333333333,0,,18,SJF
11.481818181818182,151.0,56.55,23.918181818181818,1.8355113668190646,0.36666666666666664,0.8046858129993522,0.5927083333333333,0,,18,SJF_EST
12.3,141.0,75.79999999999995,24.736363636363638,2.201407770037449,0.36666666666666664,0.7972384599879055,0.5927083333333333,0,,18,PRIORITY
11.863636363636363,50.0,37.19999999999999,24.3,1.9600008137170395,0.36666666666666664,0.5482479972135145,0.5927083333333333,0,,18,HRRN
11.754545454545454,150.0,65.1,24.19090909090909,2.0439414807367946,0.36666666666666664,0.8357519510651762,0.5927083333333333,0,,18,SMALLEST
11.790909090909091,147.0,63.55,24.227272727272727,2.0531535194408117,0.36666666666666664,0.8251279175720193,0.5927083333333333,0,12.988201294145124,18,PROACTIVE
11.754545454545454,150.0,65.1,24.19090909090909,2.0439414807367946,0.36666666666666664,0.8357519510651762,0.5927083333333333,0,13.467211202911455,18,NN
15.354545454545455,48.0,39.099999999999994,27.79090909090909,2.4251380285833566,0.36666666666666664,0.44776898649012326,0.5927083333333333,0,,18,BACKFILL
14.427272727272728,55.0,39.55,26.863636363636363,2.304106898238266,0.36666666666666664,0.5113192415649883,0.5927083333333333,0,,18,BACKFILL_EST
17.28181818181818,48.0,42.0,29.71818181818182,2.595394255844228,0.36666666666666664,0.38568695901678546,0.5927083333333333,0,,18,CONS_BF
15.327272727272728,53.0,42.099999999999994,27.763636363636362,2.4188484536697312,0.36666666666666664,0.504097918688666,0.5927083333333333,0,8.061605589278042,18,PROACTIVE_BF
11.136363636363637,122.0,80.39999999999998,23.572727272727274,1.6300718833500993,0.36666666666666664,0.8336549165120594,0.6097916666666666,48,,18,SRPT
20.6,55.0,49.099999999999994,32.60909090909091,3.0597741934629776,0.36666666666666664,0.4623284923373185,0.6460416666666666,0,,19,FIFO
29.9,64.0,59.19999999999999,41.90909090909091,4.020758443951519,0.36666666666666664,0.3626496033610658,0.6460416666666666,0,,19,FIFO_STRICT
13.981818181818182,137.0,61.19999999999999,25.990909090909092,1.9174415075417748,0.36666666666666664,0.7734247546991371,0.6460416666666666,0,,19,SJF
15.981818181818182,143.0,85.64999999999999,27.990909090909092,2.104341335088591,0.36666666666666664,0.7695211500672251,0.6460416666666666,0,,19,SJF_EST
16.081818181818182,151.0,100.59999999999997,28.09090909090909,2.4031936353354872,0.36666666666666664,0.7732000616681227,0.6460416666666666,0,,19,PRIORITY
18.254545454545454,62.0,50.0,30.263636363636362,2.610065175622451,0.36666666666666664,0.4792828685258964,0.6460416666666666,0,,19,HRRN
18.363636363636363,147.0,109.64999999999999,30.37272727272727,2.808241084407353,0.36666666666666664,0.7924482448244824,0.6460416666666666,0,,19,SMALLEST
18.327272727272728,148.0,109.64999999999999,30.336363636363636,2.794126015531518,0.36666666666666664,0.7908639971139971,0.6460416666666666,0,20.451405531675977,19,PROACTIVE
18.363636363636363,147.0,109.64999999999999,30.37272727272727,2.808241084407353,0.36666666666666664,0.7924482448244824,0.6460416666666666,0,20.78801423736114,19,NN
23.19090909090909,59.0,52.0,35.2,3.322025047106317,0.36666666666666664,0.44680873810626853,0.6460416666666666,0,,19,BACKFILL
21.990909090909092,57.0,49.099999999999994,34.0,3.1810719089054302,0.36666666666666664,0.45996843173362395,0.6460416666666666,0,,19,BACKFILL_EST
24.663636363636364,56.0,52.099999999999994,36.67272727272727,3.492178557205999,0.36666666666666664,0.392852595248467,0.6460416666666666,0,,19,CONS_BF
22.51818181818182,60.0,53.0,34.527272727272724,3.2545690599546497,0.36666666666666664,0.4644804932653136,0.6460416666666666,0,10.272668443992734,19,PROACTIVE_BF
15.7,140.0,113.55,27.70909090909091,1.8911272696250179,0.36666666666666664,0.8053850607990736,0.6647916666666667,43,,19,SRPT
18.28181818181818,50.0,47.55,30.98181818181818,2.674060365471849,0.36666666666666664,0.4981013516567967,0.616875,0,,20,FIFO
27.181818181818183,52.0,49.0,39.88181818181818,3.533551781504919,0.36666666666666664,0.36307084220127694,0.616875,0,,20,FIFO_STRICT
11.49090909090909,145.0,67.04999999999997,24.19090909090909,1.6828944693390229,0.36666666666666664,0.8165707710011507,0.616875,0,,20,SJF
12.054545454545455,141.0,85.0,24.754545454545454,1.7691900013315018,0.36666666666666664,0.8248731660496366,0.616875,0,,20,SJF_EST
16.863636363636363,138.0,100.55,29.563636363636363,2.6659282137867133,0.36666666666666664,0.7724528301886793,0.616875,0,,20,PRIORITY
16.863636363636363,65.0,46.55,29.563636363636363,2.364203306231873,0.36666666666666664,0.5201617250673854,0.616875,0,,20,HRRN
16.145454545454545,131.0,89.94999999999997,28.845454545454544,2.5961137140137276,0.36666666666666664,0.794922194922195,0.616875,0,,20,SMALLEST
16.145454545454545,131.0,89.94999999999997,28.845454545454544,2.5961137140137276,0.36666666666666664,0.794922194922195,0.616875,0,15.624858857217161,20,PROACTIVE
16.145454545454545,131.0,89.94999999999997,28.845454545454544,2.5961137140137276,0.36666666666666664,0.794922194922195,0.616875,0,15.775544064265215,20,NN
20.80909090909091,52.0,44.55,33.50909090909091,2.9076414350105586,0.36666666666666664,0.436502641089797,0.616875,0,,20,BACKFILL
19.572727272727274,52.0,47.0,32.27272727272727,2.734156392712894,0.36666666666666664,0.4970274036228518,0.616875,0,,20,BACKFILL_EST
22.363636363636363,46.0,42.0,35.06363636363636,3.0468311578654954,0.36666666666666664,0.38177383592017744,0.616875,0,,20,CONS_BF
19.763636363636362,48.0,45.0,32.46363636363636,2.7574594882788657,0.36666666666666664,0.4738061386635444,0.616875,0,10.180559369533281,20,PROACTIVE_BF
14.10909090909091,140.0,82.94999999999997,26.80909090909091,1.7545529341268855,0.36666666666666664,0.8303303655107779,0.6321875,35,,20,SRPT
